id,part,source_file,source_locator,authority_sha256,observation,adverse_evidence,proposed_smallest_correction,status
STACKS-038,p01,stacks.tex,stacks.tex:2952,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"After introducing phi_2:V_1->u(U_2), the factorization is written phi_1=u(d) composed with phi_1.","The rightmost phi_1 has codomain u(U_1), so it cannot be followed by u(d); the newly introduced factor is phi_2.","Replace the rightmost phi_1 by phi_2.",reported_to_cjk1_2026-08-22
STACKS-039,p01,stacks.tex,stacks.tex:2953,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The strongly cartesian morphism delta is declared to satisfy p(delta)=u(d).","The functor p has codomain C, while u(d) is a morphism of D; delta must lift d:U_2->U_1.","Replace p(delta)=u(d) by p(delta)=d.",reported_to_cjk1_2026-08-22
STACKS-040,p01,stacks.tex,stacks.tex:3017,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The factor b_1 in p_p(f_2)=b composed with b_1 is declared as b_1:U->U_1.","The functor p_p takes values in D; with b:V_1->V_2 and X over V, the composable base morphism must be V->V_1.","Replace b_1:U->U_1 by b_1:V->V_1.",reported_to_cjk1_2026-08-22
STACKS-041,p01,stacks.tex,stacks.tex:3026,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The base of the localized morphism f'_1 is written p(f'_1)=b_1.","The morphism belongs to u_p S, whose structural functor is denoted p_p; p is the original functor from S to C.","Replace p(f'_1) by p_p(f'_1).",reported_to_cjk1_2026-08-22
STACKS-042,p01,stacks.tex,stacks.tex:3084,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"For r:X'->X and r':X''->X', the composite asserted to lie in R is written r' composed with r.","The written order is not composable; the typed composite from X'' to X is r composed with r', also used at line 3091.","Reverse the composition order to r composed with r'.",reported_to_cjk1_2026-08-22
STACKS-043,p01,stacks.tex,stacks.tex:3088,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The final member of the equality is written (a_2,b_2,alpha_2) composed with r'.","The triple starts at X, whereas r' ends at X'; the denominator r:X'->X is required between them.","Insert r between the triple and r'.",reported_to_cjk1_2026-08-22
STACKS-044,p01,stacks.tex,stacks.tex:3098,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The renewed notation for r stops after its source object and supplies no arrow or target.","The denominator was previously declared as r:X'->X; a complete signature must record its target.","Append the arrow to (U,phi:V->u(U),x).",reported_to_cjk1_2026-08-22
STACKS-045,p01,stacks.tex,stacks.tex:3113,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The morphism gamma':x''->x' is said to lift gamma.","Gamma denotes a morphism of S, not a base morphism; the newly constructed cartesian arrow must lift c':U''->U'.","Replace 'lifting gamma' by 'lifting c'''.",reported_to_cjk1_2026-08-22
STACKS-046,p01,stacks.tex,stacks.tex:3160-3162,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"A citation runs directly into 'hence we see' without separating punctuation.","The citation closes one justification and the following clause draws its conclusion.","Insert a semicolon after the reference.",reported_to_cjk1_2026-08-22
STACKS-047,p01,stacks.tex,stacks.tex:3205,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The definition writes H((alpha,a))=G'(a,u(a),alpha), reversing the established alpha/a notation and returning only a morphism of T.","A morphism of u^p T is an ordered pair whose first coordinate is the base arrow a; the preceding paragraph introduced source morphisms as alpha/a.","Define H(alpha/a:x/U->x'/U')=(a,G'(a,u(a),alpha)).",reported_to_cjk1_2026-08-22
STACKS-048,p01,stacks.tex,stacks.tex:3246,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The lower horizontal arrow is labelled pr(H(a,alpha)).","No notation H(a,alpha) was defined, and it reverses the source notation alpha/a.","Replace H(a,alpha) by H(alpha/a).",reported_to_cjk1_2026-08-22
STACKS-049,p01,stacks.tex,stacks.tex:3277,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The sentence says that f:X->Y is 'a strongly cartesian'.","'Strongly cartesian' is adjectival here and cannot take an article without a following noun.","Delete the article 'a'.",reported_to_cjk1_2026-08-22
STACKS-050,p01,stacks.tex,stacks.tex:3279,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"In a representation of f:X->Y, the denominator is written r:X'->Y.","A right-localization fraction representing a morphism from X has denominator ending at X, as stated at lines 2993-2995.","Replace r:X'->Y by r:X'->X.",reported_to_cjk1_2026-08-22
STACKS-051,p01,stacks.tex,stacks.tex:3281,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The expression G'(a,b alpha) omits the separator between its second and third arguments.","The functor was defined on triples (a,b,alpha) at lines 3234-3238.","Insert the missing comma.",reported_to_cjk1_2026-08-22
STACKS-052,p01,stacks.tex,stacks.tex:3283,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The morphism is again denoted H(a,alpha).","The proof introduced morphisms of S as alpha/a, and no ordered-argument notation H(a,alpha) was defined.","Replace H(a,alpha) by H(alpha/a).",reported_to_cjk1_2026-08-22
STACKS-053,p01,stacks.tex,stacks.tex:3285,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The plural subject 'all arrows except possibly beta' takes the singular verb 'is'.","The head noun 'arrows' is plural.","Replace 'is strongly cartesian' by 'are strongly cartesian'.",reported_to_cjk1_2026-08-22
STACKS-054,p01,stacks.tex,stacks.tex:3446,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The sentence begins 'Similar holds after pulling back'.","The adjective 'Similar' cannot stand as the grammatical subject of 'holds'.","Replace 'Similar holds' by 'The same holds'.",reported_to_cjk1_2026-08-22
STACKS-055,p01,stacks.tex,stacks.tex:3464,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"The target Hom set is indexed by the fibre (u_p S)_U.","The category u_p S lies over D, and line 3466 explicitly places the relevant morphism over u(U).","Replace the fibre subscript U by u(U).",reported_to_cjk1_2026-08-22
STACKS-056,p01,stacks.tex,stacks.tex:3482,CA374CB00B1C71ACF10E30FAEF293108D079258211D935FE0D4ADD1477634BA9,"For c:U'->U and c':U->U', the identity is written c composed with c'=id_{U'}.","The composite is an endomorphism of U, so it cannot equal the identity of U'.","Replace id_{U'} by id_U.",reported_to_cjk1_2026-08-22
FIELDS-001,p01,fields.tex,fields.tex:636,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The construction 'let f ... any nonconstant meromorphic function' omits the copula.","The noun phrase cannot complete the imperative 'let' without 'be'.","Insert 'be' after f.",reported_to_cjk1_2026-08-22
FIELDS-002,p01,fields.tex,fields.tex:711-713,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The singular subject 'The set of complex numbers ...' takes the plural verb 'are'.","The head noun is singular 'set'.","Replace 'are simply called' by 'is simply called'.",reported_to_cjk1_2026-08-22
FIELDS-003,p01,fields.tex,fields.tex:808,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The sentence 'Let E/F an algebraic extension' omits the copula.","The mathematical object is not grammatically introduced.","Insert 'be' after E/F.",reported_to_cjk1_2026-08-22
FIELDS-004,p01,fields.tex,fields.tex:1003,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The phrase reads 'every totally order subset ... has a upper bound'.","Both the participial adjective and the indefinite article are ungrammatical.","Use 'every totally ordered subset ... has an upper bound'.",reported_to_cjk1_2026-08-22
FIELDS-005,p01,fields.tex,fields.tex:1040,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The proof reads 'The alpha is algebraic over E'.","The intended consequence marker is 'Then'; the definite article produces an anomalous noun phrase.","Replace 'The' by 'Then'.",reported_to_cjk1_2026-08-22
FIELDS-006,p01,fields.tex,fields.tex:1079-1082,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"In P=c product(x-alpha_i), c is called the constant term.","In this factorization c is the leading coefficient; the constant term also contains (-1)^n and the product of the roots.","Replace 'constant term' by 'leading coefficient'.",reported_to_cjk1_2026-08-22
FIELDS-007,p01,fields.tex,fields.tex:1081,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The roots alpha_i are declared to lie in lowercase k.","The paragraph assumes the algebraically closed field K and otherwise works throughout in K[x]; lowercase k is not introduced there.","Replace k by K.",reported_to_cjk1_2026-08-22
FIELDS-008,p01,fields.tex,fields.tex:1270,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The situation starts 'Here F be a field'.","The declarative sentence needs the finite verb 'is'.","Replace 'be' by 'is'.",reported_to_cjk1_2026-08-22
FIELDS-009,p01,fields.tex,fields.tex:1277,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The sentence reads 'Denote P_i the minimal polynomial'.","English 'denote' requires 'by' in this construction.","Use 'Denote by P_i the minimal polynomial'.",reported_to_cjk1_2026-08-22
FIELDS-010,p01,fields.tex,fields.tex:1313;1320,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"Two occurrences spell 'homomorphism' as 'homorphism'.","The surrounding text refers to the field homomorphisms phi_i.","Replace both occurrences by 'homomorphism'.",reported_to_cjk1_2026-08-22
FIELDS-011,p01,fields.tex,fields.tex:1379-1380,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The phrase reads 'already prove above'.","The passive perfect construction requires the past participle.","Replace 'prove' by 'proven'.",reported_to_cjk1_2026-08-22
FIELDS-012,p01,fields.tex,fields.tex:727-732,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The proof claims closure under the quotient of alpha and beta without assuming beta is nonzero.","Division by beta is undefined when beta=0; subfield closure only requires inverses/quotients by nonzero elements.","Qualify the quotient assertion by beta != 0 (or prove inverse closure for a nonzero element separately).",reported_to_cjk1_2026-08-22
FIELDS-013,p01,fields.tex,fields.tex:895-898,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"Two independent clauses are joined only by a comma after 'complex analysis'.","The result is a comma splice in reader-facing prose.","Use a semicolon or split the sentence before 'we shall give another proof'.",reported_to_cjk1_2026-08-22
FIELDS-014,p01,fields.tex,fields.tex:605,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The singular subject 'An important class of extensions' takes 'are those'.","The head noun 'class' is singular.","Replace 'are those' by 'is that of those' or recast as 'Important extensions are those'.",reported_to_cjk1_2026-08-22
FIELDS-015,p01,fields.tex,fields.tex:1192,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The second enumerated sentence begins with lowercase 'if'.","Each item is a complete sentence parallel to the first item.","Capitalize 'If'.",reported_to_cjk1_2026-08-22
FIELDS-016,p01,fields.tex,fields.tex:1228-1229,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The singular subject 'the set of roots ...' takes the plural verb 'have'.","The head noun is singular 'set'.","Replace 'have' by 'has'.",reported_to_cjk1_2026-08-22
FIELDS-017,p01,fields.tex,fields.tex:1308-1309,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The phrase 'the homomorphism extending phi_1 sending alpha_2...' lacks coordination.","The intended map both extends phi_1 and sends alpha_2 to beta_2.","Insert 'and' before 'sending'.",reported_to_cjk1_2026-08-22
FIELDS-018,p01,fields.tex,fields.tex:1320-1321,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The phrase 'the unique homomorphism extending phi_{n-1} sending alpha_n...' lacks coordination.","The intended map both extends phi_{n-1} and sends alpha_n to beta_n.","Insert 'and' before 'sending'.",reported_to_cjk1_2026-08-22
FIELDS-019,p01,fields.tex,fields.tex:1344,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The lemma starts with the fragment 'Assumptions and notation as in Situation ...'.","The phrase has no finite verb.","Use 'Let the assumptions and notation be as in Situation ...' or 'Assumptions and notation are as in Situation ...'.",reported_to_cjk1_2026-08-22
FIELDS-020,p01,fields.tex,fields.tex:1720-1722,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The minimal polynomial is said to be of the form P(x^q) 'with P separable algebraic'.","A polynomial is separable; 'algebraic' does not supply the missing noun or a relevant second adjective here.","Use 'with P a separable polynomial'.",reported_to_cjk1_2026-08-22
FIELDS-021,p01,fields.tex,fields.tex:1852-1855,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The intersection of normal subextensions is asserted for an arbitrary index set I.","If I is empty, the displayed intersection has no specified ambient-set convention and need not denote a subextension in the stated sense.","Assume I is nonempty (or explicitly define the empty intersection as M and handle its normality separately).",reported_to_cjk1_2026-08-22
FIELDS-022,p01,fields.tex,fields.tex:2127,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The definition reads 'the normal closure E over F'.","The idiom requires 'of E over F'.","Insert 'of' before E.",reported_to_cjk1_2026-08-22
FIELDS-023,p01,fields.tex,fields.tex:2240-2245,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The proof concludes r=1 from the finite-abelian decomposition without treating the trivial group.","For A=0 the decomposition has r=0, while the lemma's conclusion still holds.","Handle A=0 first or conclude r <= 1 and then distinguish the nontrivial case.",reported_to_cjk1_2026-08-22
FIELDS-024,p01,fields.tex,fields.tex:2394-2396,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The cross-reference reads 'discussed in Exercises, Exercises ...'.","The noun is duplicated consecutively.","Delete one occurrence of 'Exercises'.",reported_to_cjk1_2026-08-22
FIELDS-025,p01,fields.tex,fields.tex:2576,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The proof says 'Since L/k is separable' although the standing extension is L/K.","The surrounding polynomial and algebraic closure are explicitly over uppercase K; lowercase k is not the standing base here.","Replace L/k by L/K.",reported_to_cjk1_2026-08-22
FIELDS-026,p01,fields.tex,fields.tex:1651-1666,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The proof sets p equal to the characteristic and immediately reasons with p-powers without separating characteristic zero.","The preceding definition makes purely inseparable elements trivial in characteristic zero; p=0 does not support the p-power argument used here.","Dispose of characteristic zero first, then run the p-power argument for p>0.",reported_to_cjk1_2026-08-22
FIELDS-027,p01,fields.tex,fields.tex:2777,87E07F0373DC60CFC284E2F19078BC9BC7AB0B89C40EEF83941F6C38C765C549,"The proof says alpha has degree at most |G| over K.","Since alpha lies in K, its degree over K is one; the construction concerns K=K^G(alpha), so the intended base is K^G.","Replace 'over K' by 'over K^G'.",reported_to_cjk1_2026-08-22
