unit_id,item,unit_type,parent_id,source_start,source_end,fr_loc,en_loc,authority_sha256,fga_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
fga.190.sa.definition.2-3,190,definition,fga.190.sa,305,305,fr/190.tex:349,en/190.tex:336,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,D000118,existing_equivalent,reviewed_combination,categories-definition-mono-epi;sites-definition-universal-effective-epimorphisms,003B;00WP,Universal epimorphism is base-stable epimorphism and universal strict epimorphism is exactly the current universal effective epimorphism
fga.190.sa.definition.2-4,190,definition,fga.190.sa,305,305,fr/190.tex:363,en/190.tex:349,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,descent,descent-section-fpqc-descent-quasi-coherent;descent-section-introduction,0239;023R,D000119,existing_equivalent,reviewed_combination,descent-definition-descent-datum;descent-lemma-refine-coverings-fully-faithful,023V;02W0,The category of schemes over the base with canonical descent data realizes the exposé's descent and strict-descent notions in the current scheme-level formalism
fga.190.sa.proposition.2-1,190,proposition,fga.190.sa,305,305,fr/190.tex:370,en/190.tex:356,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,descent,descent-section-fpqc-descent-quasi-coherent;descent-section-introduction,0239;023R,D000120,existing_equivalent,reviewed_combination,sites-definition-universal-effective-epimorphisms;stacks-lemma-stack-equivalences,00WP;02ZF,Under the stated finite-limit hypotheses both notions say that the canonical object-over-base descent functor is fully faithful after every base change
fga.190.sa.result.u.n01,190,result,fga.190.sa,305,306,fr/190.tex:374,en/190.tex:360,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,D000339,existing_stronger,integrated_source,descent-lemma-finite-epimorphism-injective-functions;descent-lemma-finite-effective-epimorphism-functions;descent-theorem-finite-epimorphism-canonical-factorization,,The integrated source characterizes finite scheme epimorphisms by injectivity on functions and finite effective epimorphisms by the exact function equalizer; it then constructs the canonical finite sequence of finite effective epimorphisms over a Noetherian target proves termination and flat-base-change compatibility and shows minimality among all such factorizations
fga.190.sa.result.u.n01.eq.plus,190,equation,fga.190.sa.result.u.n01,305,305,fr/190.tex:384,en/190.tex:370,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.u.n01.eq.u.n01,190,equation,fga.190.sa.result.u.n01,306,306,fr/190.tex:392,en/190.tex:378,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.u.n01.eq.u.n02,190,equation,fga.190.sa.result.u.n01,306,306,fr/190.tex:400,en/190.tex:385,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.u.n01.eq.u.n03,190,equation,fga.190.sa.result.u.n01,306,306,fr/190.tex:411,en/190.tex:396,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.u.n02,190,result,fga.190.sa,306,307,fr/190.tex:423,en/190.tex:408,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,D000340,existing_weaker,integrated_source,descent-lemma-equalizer-flat-module-descent;descent-lemma-effective-descent-flat-modules;descent-lemma-finite-effective-epimorphism-flat-schemes;descent-lemma-finite-effective-epimorphism-flat-quasi-coherent,,The integrated source proves fully faithful descent for flat modules from the ring equalizer and for flat schemes and flat quasi-coherent modules along a finite effective epimorphism; under the stronger universally injective hypothesis it proves effectivity for flat module descent data. The arbitrary finite coequalizer diagram and effectivity for every finite effective epimorphism remain residual
fga.190.sa.result.u.n02.eq.u.n01,190,equation,fga.190.sa.result.u.n02,306,306,fr/190.tex:429,en/190.tex:414,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.u.n02.eq.u.n02,190,equation,fga.190.sa.result.u.n02,307,307,fr/190.tex:456,en/190.tex:439,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.u.n02.eq.u.n03,190,equation,fga.190.sa.result.u.n02,307,307,fr/190.tex:464,en/190.tex:446,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.u.n02.eq.u.n04,190,equation,fga.190.sa.result.u.n02,307,307,fr/190.tex:472,en/190.tex:453,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01,190,remark,fga.190.sa,307,312,fr/190.tex:481,en/190.tex:462,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,coherent-sheaf;cohomology;descent;descent-datum;effectivity;etale;finite-type;flatness;frobenius-radicial;fundamental-group;normality;picard-scheme;quotient,coherent-section-coherent-sheaves;cohomology-section-cech-cohomology-cohomology;descent-definition-effective;descent-section-descent-datum;descent-section-equivalence;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;modules-section-coherent;more-morphisms-section-normal;morphisms-section-etale;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-radicial;pic-section-picard-curve;pic-section-representability;pione-section-finite-etale;pione-section-fundamental-groups;properties-section-normal;varieties-section-frobenius,01BU;01EO;01S2;01T0;01U2;01XY;0239;023A;023R;023U;023Z;02GH;033H;038Z;03JD;048I;04AD;0B9P;0B9R;0BL6;0BQ8;0CC6,D000341,existing_stronger,integrated_source,etale-lemma-etale-analytification-local-isomorphism;pione-theorem-riemann-existence;pione-lemma-fundamental-group-complex;etale-cohomology-theorem-topological-invariance;cohomology-definition-cech-complex;stacks-definition-stack,04DZ;01EF;026F,The integrated source labels the analytic criterion for etaleness and states Riemann existence for every finite-type complex scheme without a normality hypothesis together with the profinite fundamental-group comparison; the existing universal-homeomorphism invariance and Cech and stack formalisms cover the algebraic and descent parts in greater generality
fga.190.sa.remark.u.n01.item.i,190,subitem,fga.190.sa.remark.u.n01,308,308,fr/190.tex:501,en/190.tex:481,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.item.ii,190,subitem,fga.190.sa.remark.u.n01,308,308,fr/190.tex:502,en/190.tex:482,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n01,190,equation,fga.190.sa.remark.u.n01,308,308,fr/190.tex:530,en/190.tex:509,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n02,190,equation,fga.190.sa.remark.u.n01,309,309,fr/190.tex:559,en/190.tex:538,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n03,190,equation,fga.190.sa.remark.u.n01,309,309,fr/190.tex:592,en/190.tex:569,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.item.a,190,subitem,fga.190.sa.remark.u.n01,310,310,fr/190.tex:612,en/190.tex:589,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n04,190,equation,fga.190.sa.remark.u.n01,310,310,fr/190.tex:628,en/190.tex:604,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n05,190,equation,fga.190.sa.remark.u.n01,310,310,fr/190.tex:634,en/190.tex:609,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n06,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:654,en/190.tex:628,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n07,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:662,en/190.tex:636,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n08,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:668,en/190.tex:642,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n09,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:679,en/190.tex:652,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n10,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:684,en/190.tex:657,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.item.b,190,subitem,fga.190.sa.remark.u.n01,311,311,fr/190.tex:689,en/190.tex:662,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n11,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:691,en/190.tex:664,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n12,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:697,en/190.tex:671,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.item.c,190,subitem,fga.190.sa.remark.u.n01,311,311,fr/190.tex:706,en/190.tex:680,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n01.eq.u.n13,190,equation,fga.190.sa.remark.u.n01,311,311,fr/190.tex:708,en/190.tex:682,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.remark.u.n02,190,remark,fga.190.sa,312,312,fr/190.tex:732,en/190.tex:705,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,cohomology,cohomology-section-cech-cohomology-cohomology,01EO,D000124,historical_reference,reviewed_historical,cohomology-section-cech,01ED,The remark locates Cech and group cochain complexes historically while the modern cohomology chapters develop them independently and no mathematical addition is required
fga.190.sa.remark.u.n02.item.d,190,subitem,fga.190.sa.remark.u.n02,312,312,fr/190.tex:738,en/190.tex:711,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.1.n02,190,result,fga.190.sa,312,312,fr/190.tex:738,en/190.tex:711,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,D000125,existing_equivalent,reviewed_combination,cohomology-definition-cech-complex;etale-cohomology-definition-galois-cohomology,01EF;04JR,For a torsor under a discrete group the iterated fibre products identify the Cech cochains with homogeneous group cochains and hence identify their cohomology
fga.190.sa.result.1.n02.eq.u.n01,190,equation,fga.190.sa.result.1.n02,312,312,fr/190.tex:742,en/190.tex:714,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.1.n02.item.e,190,subitem,fga.190.sa.result.1.n02,312,312,fr/190.tex:754,en/190.tex:725,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02,190,result,fga.190.sa,312,314,fr/190.tex:754,en/190.tex:725,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,D000126,historical_reference,reviewed_historical,groupoids-example-additive-group;groupoids-example-general-linear-group;descent-lemma-ff-exact;etale-cohomology-theorem-picard-group,022V;022W;023M;03P8,Modern fpqc descent and Hilbert 90 make the proved flat cases precise while the exposé's assertions under weaker exactness are explicitly reports of cases known to the speaker rather than general theorems
fga.190.sa.result.2.n02.eq.u.n01,190,equation,fga.190.sa.result.2.n02,312,312,fr/190.tex:757,en/190.tex:728,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n02,190,equation,fga.190.sa.result.2.n02,312,312,fr/190.tex:761,en/190.tex:732,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n03,190,equation,fga.190.sa.result.2.n02,313,313,fr/190.tex:769,en/190.tex:739,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n04,190,equation,fga.190.sa.result.2.n02,313,313,fr/190.tex:779,en/190.tex:749,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.item.i,190,subitem,fga.190.sa.result.2.n02,313,313,fr/190.tex:797,en/190.tex:767,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n05,190,equation,fga.190.sa.result.2.n02,313,313,fr/190.tex:798,en/190.tex:768,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.item.ii,190,subitem,fga.190.sa.result.2.n02,313,313,fr/190.tex:802,en/190.tex:772,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.item.iii,190,subitem,fga.190.sa.result.2.n02,313,313,fr/190.tex:808,en/190.tex:777,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n06,190,equation,fga.190.sa.result.2.n02,313,313,fr/190.tex:814,en/190.tex:783,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n07,190,equation,fga.190.sa.result.2.n02,313,313,fr/190.tex:820,en/190.tex:789,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n08,190,equation,fga.190.sa.result.2.n02,313,313,fr/190.tex:826,en/190.tex:795,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.190.sa.result.2.n02.eq.u.n09,190,equation,fga.190.sa.result.2.n02,313,313,fr/190.tex:834,en/190.tex:803,D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
