tag,full_label,file,line,kind,short_label,chapter,section_label,section_title,text_sha256
0GJF,etale-cohomology-lemma-somewhat-easier-coefficients,etale-cohomology.tex,15973,lemma,lemma-somewhat-easier-coefficients,Etale Cohomology,section-vanishing-torsion-coefficients,Cohomology of torsion modules on curves,B13ED04F2577E495DC8C1E7EE9CB5771BBFDFC9DBF8420C229B18FEAF9C19BE9
0GJG,etale-cohomology-lemma-ses-statements-coefficients,etale-cohomology.tex,15997,lemma,lemma-ses-statements-coefficients,Etale Cohomology,section-vanishing-torsion-coefficients,Cohomology of torsion modules on curves,8E514B19405F598728E32417DB61E19598352542F413251C24786297C913A998
0GJH,etale-cohomology-lemma-vanishing-easier-coefficients,etale-cohomology.tex,16011,lemma,lemma-vanishing-easier-coefficients,Etale Cohomology,section-vanishing-torsion-coefficients,Cohomology of torsion modules on curves,5760061B257BA50B502634621BD7F0FE95EBCF121D33F009A16F4D80E7D1DBD7
0GJI,etale-cohomology-theorem-vanishing-affine-curves-coefficients,etale-cohomology.tex,16062,theorem,theorem-vanishing-affine-curves-coefficients,Etale Cohomology,section-vanishing-torsion-coefficients,Cohomology of torsion modules on curves,4DAB950D88B049EB105EE49CB8F2C079B05446948230288FC21DA4B2CE66A451
0GJJ,etale-cohomology-item-finite-prime-to-p-coefficients,etale-cohomology.tex,16069,item,item-finite-prime-to-p-coefficients,Etale Cohomology,section-vanishing-torsion-coefficients,Cohomology of torsion modules on curves,4B88B4D59611194EC0F577621EE919226995BCD5E32CD00F303E46DAE0785F9B
0GJK,etale-cohomology-item-finite-proper-coefficients,etale-cohomology.tex,16073,item,item-finite-proper-coefficients,Etale Cohomology,section-vanishing-torsion-coefficients,Cohomology of torsion modules on curves,4DAB950D88B049EB105EE49CB8F2C079B05446948230288FC21DA4B2CE66A451
0A5F,etale-cohomology-section-finite-etale-over-proper,etale-cohomology.tex,16123,section,section-finite-etale-over-proper,Etale Cohomology,section-finite-etale-over-proper,First cohomology of proper schemes,EA89E3A8BD6A4A58E8ED980FF0D8391A53C5C027659E224992F8B5D6AABA6310
0A5G,etale-cohomology-lemma-proper-over-henselian-and-h1,etale-cohomology.tex,16134,lemma,lemma-proper-over-henselian-and-h1,Etale Cohomology,section-finite-etale-over-proper,First cohomology of proper schemes,3D6CBE2E782A4B91EC93D48FB07EAF2730DCE3CC461C7DD796AC9C5B0BFAC132
0A5H,etale-cohomology-lemma-efface-cohomology-on-fibre-by-finite-cover,etale-cohomology.tex,16165,lemma,lemma-efface-cohomology-on-fibre-by-finite-cover,Etale Cohomology,section-finite-etale-over-proper,First cohomology of proper schemes,1CD9595F5B1F3D1CD6F12A05D1243FB5636933FC6B4DA7FC81207592DFC84459
0EZQ,etale-cohomology-section-base-change-preliminaries,etale-cohomology.tex,16251,section,section-base-change-preliminaries,Etale Cohomology,section-base-change-preliminaries,Preliminaries on base change,D7F1C4BFBBD541938A9E61B25FB7EA3020540BD3660040256A51766EAF67370F
0EZR,etale-cohomology-lemma-base-change-local,etale-cohomology.tex,16307,lemma,lemma-base-change-local,Etale Cohomology,section-base-change-preliminaries,Preliminaries on base change,AA1B65F82BC58F180F029A059BF5F9ABD9E17C24D7999E23AF4B92DBFF29DDB0
0EZS,etale-cohomology-lemma-base-change-compose,etale-cohomology.tex,16373,lemma,lemma-base-change-compose,Etale Cohomology,section-base-change-preliminaries,Preliminaries on base change,FB30952ECAA5F414403467C71369358369C5F24E403328B6C4DADC9862731331
0EZT,etale-cohomology-lemma-base-change-Rf-star-colim,etale-cohomology.tex,16410,lemma,lemma-base-change-Rf-star-colim,Etale Cohomology,section-base-change-preliminaries,Preliminaries on base change,12CB716DEF3E57E650B315856AA827AA64A0F5E2AE1A63B2AE2B2D84230D7A10
0GJL,etale-cohomology-lemma-base-change-Rf-star-colim-complexes,etale-cohomology.tex,16469,lemma,lemma-base-change-Rf-star-colim-complexes,Etale Cohomology,section-base-change-preliminaries,Preliminaries on base change,73AF06DE27D642CE03031DB3099B62616F73944506FF25443E00CA2BBE5F90A6
0EZU,etale-cohomology-lemma-base-change-f-star-general-stalks,etale-cohomology.tex,16497,lemma,lemma-base-change-f-star-general-stalks,Etale Cohomology,section-base-change-preliminaries,Preliminaries on base change,B4FA4AA4AD5E2BCFBE9D906035B2248381685C3F55560459E2F5C8DC63B0DA4C
0EZV,etale-cohomology-lemma-check-stalks-better,etale-cohomology.tex,16532,lemma,lemma-check-stalks-better,Etale Cohomology,section-base-change-preliminaries,Preliminaries on base change,22675EC313ECA05CAB24A054A7E808F4736CAFEBD6A6BC0CB5EF5E5167461C7D
0EZW,etale-cohomology-section-base-change-f-star,etale-cohomology.tex,16594,section,section-base-change-f-star,Etale Cohomology,section-base-change-f-star,Base change for pushforward,76CA4D7AAB3C1C47DD11704D5C2912B62ECCF83AC12573128CDD725E50AA6890
0EZX,etale-cohomology-lemma-base-change-f-star-general,etale-cohomology.tex,16610,lemma,lemma-base-change-f-star-general,Etale Cohomology,section-base-change-f-star,Base change for pushforward,8C4871E523DB603526A8C0FFA176DA86C15345E82D55C706EB5F60355F4CBB77
0EYS,etale-cohomology-lemma-fppf-reduced-fibres-base-change-f-star,etale-cohomology.tex,16664,lemma,lemma-fppf-reduced-fibres-base-change-f-star,Etale Cohomology,section-base-change-f-star,Base change for pushforward,33080F3E77DF4BB73BDBFC1E7E5874B883E962F2A7F33203754D2656E5C29135
0EZY,etale-cohomology-lemma-base-change-f-star-field,etale-cohomology.tex,16685,lemma,lemma-base-change-f-star-field,Etale Cohomology,section-base-change-f-star,Base change for pushforward,CE1299F37869ED9FDA3B42C73F4D4F6CD6CCB722E2B48EBDC4E4895447EC728C
0EZZ,etale-cohomology-lemma-base-change-f-star-valuation,etale-cohomology.tex,16712,lemma,lemma-base-change-f-star-valuation,Etale Cohomology,section-base-change-f-star,Base change for pushforward,D3D65A872B0943E77F2C653AA8D52BC88A1F6B9E40FC6673C5E7AA81270FF2FB
0EYR,etale-cohomology-lemma-fppf-reduced-fibres-pullback-products,etale-cohomology.tex,16747,lemma,lemma-fppf-reduced-fibres-pullback-products,Etale Cohomology,section-base-change-f-star,Base change for pushforward,2BBB545C3FA3E904C04A9B1DDAD8A376EE658469495C6ACB87231EEDCF3EA323
0F00,etale-cohomology-lemma-base-change-f-star,etale-cohomology.tex,16785,lemma,lemma-base-change-f-star,Etale Cohomology,section-base-change-f-star,Base change for pushforward,088C2F78B442E39718D1C6B9739B78A20E8B508971A49567787A1629D7AC8BB2
0F01,etale-cohomology-section-base-change,etale-cohomology.tex,16840,section,section-base-change,Etale Cohomology,section-base-change,Base change for higher direct images,8C82DD8AA3348D8638162ED05CF8B5A83A8DCD84BD186412635CE03C658BCB1F
0F02,etale-cohomology-remark-base-change-holds,etale-cohomology.tex,16848,remark,remark-base-change-holds,Etale Cohomology,section-base-change,Base change for higher direct images,86F413BBEFF2308A422355A134583768CE3E05D05901B6A85474886A33CB0245
0F03,etale-cohomology-lemma-base-change-q-injective,etale-cohomology.tex,16869,lemma,lemma-base-change-q-injective,Etale Cohomology,section-base-change,Base change for higher direct images,BA2087970225F390837E9C784C59C083BDA3C9D68EFAA5492F69C8B27FFF64BE
0F04,etale-cohomology-lemma-base-change-q-integral-top,etale-cohomology.tex,16939,lemma,lemma-base-change-q-integral-top,Etale Cohomology,section-base-change,Base change for higher direct images,02CC1077F04BD362C45FC497E2F2B67ADE02B06E4A3F9A175C0D64160782C040
0F05,etale-cohomology-lemma-base-change-q-integral-bottom,etale-cohomology.tex,16997,lemma,lemma-base-change-q-integral-bottom,Etale Cohomology,section-base-change,Base change for higher direct images,1ED9026C3FE1D1A8B8819F29CED38DDE7670A58B15A768E00DE08E6D3269D65A
0F06,etale-cohomology-lemma-formal-argument,etale-cohomology.tex,17046,lemma,lemma-formal-argument,Etale Cohomology,section-base-change,Base change for higher direct images,2EE5338652F1443AEE81D0676538EE2F292F5ADE6406C088D743AEC7DCC85998
0F07,etale-cohomology-lemma-base-change-does-not-hold-pre,etale-cohomology.tex,17079,lemma,lemma-base-change-does-not-hold-pre,Etale Cohomology,section-base-change,Base change for higher direct images,A7FA84AA67ED03C2E105148F709B36C59C766E8E80D1FEA2CC3AEF856897A9DD
0F08,etale-cohomology-lemma-base-change-does-not-hold,etale-cohomology.tex,17296,lemma,lemma-base-change-does-not-hold,Etale Cohomology,section-base-change,Base change for higher direct images,9D8A07E2DA47585954527F298295DF53F8831B2D7E752EB053AB6185875B1F7A
0EYQ,etale-cohomology-section-smooth-base-change,etale-cohomology.tex,17351,section,section-smooth-base-change,Etale Cohomology,section-smooth-base-change,Smooth base change,BF9D17ED5CBCA964342144E971A23F85F283DFF18B19771B6361A183E123185D
0EYT,etale-cohomology-lemma-smooth-base-change-fields,etale-cohomology.tex,17357,lemma,lemma-smooth-base-change-fields,Etale Cohomology,section-smooth-base-change,Smooth base change,89A61CFCC3A07FF0DC56C19DF979BF152CB48C49CF2E23CF616A62E2609BCA01
0EYU,etale-cohomology-theorem-smooth-base-change,etale-cohomology.tex,17446,theorem,theorem-smooth-base-change,Etale Cohomology,section-smooth-base-change,Smooth base change,FB3B0744953E3613C8EDA8F436D82831E1F90EECC7B7DF06828B379FD5DF5420
0F09,etale-cohomology-lemma-smooth-base-change-general,etale-cohomology.tex,17975,lemma,lemma-smooth-base-change-general,Etale Cohomology,section-smooth-base-change,Smooth base change,61219B7A0E0E20F1717F8B9697C9C14D8255CC79AB029CCFCAE845C682AAEF8D
0F0A,etale-cohomology-section-applications-smooth-base-change,etale-cohomology.tex,18025,section,section-applications-smooth-base-change,Etale Cohomology,section-applications-smooth-base-change,Applications of smooth base change,C283F74E5093C5E1C4721C57290049CD33DD31546488A4777BB725364FA608FE
0F1C,etale-cohomology-lemma-base-change-field-extension,etale-cohomology.tex,18032,lemma,lemma-base-change-field-extension,Etale Cohomology,section-applications-smooth-base-change,Applications of smooth base change,712F4054489C9C8BB28582DE16C5FA46686040729BC2D1A4CEF199D3127F7CEF
0F0B,etale-cohomology-lemma-smooth-base-change-separably-closed,etale-cohomology.tex,18066,lemma,lemma-smooth-base-change-separably-closed,Etale Cohomology,section-applications-smooth-base-change,Applications of smooth base change,2C3739A95285C46B63809222867DA51BEE7692B9FB75452D4441F4077716C8F9
0F1D,etale-cohomology-lemma-base-change-does-not-hold-post,etale-cohomology.tex,18106,lemma,lemma-base-change-does-not-hold-post,Etale Cohomology,section-applications-smooth-base-change,Applications of smooth base change,2A22D24D03A1554DDB6BD9560BF264E3ABD006F010A6A7D796E6E03888F99379
095S,etale-cohomology-section-proper-base-change,etale-cohomology.tex,18159,section,section-proper-base-change,Etale Cohomology,section-proper-base-change,The proper base change theorem,412C0E3D568E5971606BB5CEA75C70273B64F4B2CA3384DCA56D5B984FD950A8
0A0B,etale-cohomology-lemma-zariski-h0-proper-over-henselian-pair,etale-cohomology.tex,18168,lemma,lemma-zariski-h0-proper-over-henselian-pair,Etale Cohomology,section-proper-base-change,The proper base change theorem,C1904A02EB5FBE49C9CBE7A5C15DA34540AC23798554930FE17A8298673E2D4A
0A0C,etale-cohomology-lemma-h0-proper-over-henselian-pair,etale-cohomology.tex,18200,lemma,lemma-h0-proper-over-henselian-pair,Etale Cohomology,section-proper-base-change,The proper base change theorem,CC4CD186DCDE5DA052CC87CDB39C93C33EC6FF014FAAAB022386D5A8A2C4E9F8
0A3S,etale-cohomology-lemma-h0-proper-over-henselian-local,etale-cohomology.tex,18215,lemma,lemma-h0-proper-over-henselian-local,Etale Cohomology,section-proper-base-change,The proper base change theorem,9B835079D76BC3075948737FD224AB77F2BA7C98451DF67249209DAA66AF9906
0A3T,etale-cohomology-lemma-proper-pushforward-stalk,etale-cohomology.tex,18254,lemma,lemma-proper-pushforward-stalk,Etale Cohomology,section-proper-base-change,The proper base change theorem,240950BC0848409B8DD3BBA15FC932893DC895ACED1BB028A982A296FAB044DD
0A3U,etale-cohomology-lemma-proper-base-change-f-star,etale-cohomology.tex,18282,lemma,lemma-proper-base-change-f-star,Etale Cohomology,section-proper-base-change,The proper base change theorem,EC1BBFF4CA029C9D06A7E899A98EACC1C80DE6DAAACD4DEBDF102215891879D9
0A29,etale-cohomology-equation-base-change-diagram,etale-cohomology.tex,18313,equation,equation-base-change-diagram,Etale Cohomology,section-proper-base-change,The proper base change theorem,69EC6730999F431ED069A3609EE3E16A352604C1B7220EDA5A3F912FBE4B63F0
0A2A,etale-cohomology-equation-base-change,etale-cohomology.tex,18332,equation,equation-base-change,Etale Cohomology,section-proper-base-change,The proper base change theorem,D0D4C72B0BA284F6FD5EEA8536D682DA3B053B4F6D8D7B70BE502BAECF2D2252
0A4A,etale-cohomology-equation-base-change-sheaf,etale-cohomology.tex,18342,equation,equation-base-change-sheaf,Etale Cohomology,section-proper-base-change,The proper base change theorem,B54200F2C59B5C34A9386612C6E96506FBF35071B0F0BFAD5FBFD2D5147902CC
0A4B,etale-cohomology-lemma-proper-base-change-in-terms-of-injectives,etale-cohomology.tex,18360,lemma,lemma-proper-base-change-in-terms-of-injectives,Etale Cohomology,section-proper-base-change,The proper base change theorem,347B4A217D4F4A75DC097C44504E0421931202D788F21BF2B7324DC622BEC466
0A4C,etale-cohomology-lemma-sandwich,etale-cohomology.tex,18431,lemma,lemma-sandwich,Etale Cohomology,section-proper-base-change,The proper base change theorem,0FFF6750347DDA8213C5B89FC151388A0AAFE41BFD23FBEE61E139CAFE914E1B
0A4D,etale-cohomology-lemma-composition,etale-cohomology.tex,18477,lemma,lemma-composition,Etale Cohomology,section-proper-base-change,The proper base change theorem,17B56FB88B4356E6A30D7DB0DFE672D8C5633AAB23D5550B49D6AA529FF159CD
0A4E,etale-cohomology-lemma-finite,etale-cohomology.tex,18519,lemma,lemma-finite,Etale Cohomology,section-proper-base-change,The proper base change theorem,54F859837EF6A2FC58E3793AB50AEE2B9661A61BD2F84B2A5225EAEC0B177C7F
0A4F,etale-cohomology-lemma-reduce-to-P1,etale-cohomology.tex,18539,lemma,lemma-reduce-to-P1,Etale Cohomology,section-proper-base-change,The proper base change theorem,618611B812201EDFE4A84989C6F887B05E11C3E5AA9E8826581B0C0EBD35FB7A
095T,etale-cohomology-theorem-proper-base-change,etale-cohomology.tex,18610,theorem,theorem-proper-base-change,Etale Cohomology,section-proper-base-change,The proper base change theorem,FD4C3C57EA7B4EBF8CC033FA1E48B491DD91E535EDD429C391FC23C0B5D8736B
0DDE,etale-cohomology-lemma-proper-base-change,etale-cohomology.tex,18708,lemma,lemma-proper-base-change,Etale Cohomology,section-proper-base-change,The proper base change theorem,3FDA39D8827439A41EFCB87C57D0668429BCAD92AB3A66E38E066841DEE477D6
0DDF,etale-cohomology-lemma-proper-base-change-stalk,etale-cohomology.tex,18734,lemma,lemma-proper-base-change-stalk,Etale Cohomology,section-proper-base-change,The proper base change theorem,D66D143724AE0CA63D3940923DEC797E025EC724AC573C0C3A26D96DE15C93A3
0A5I,etale-cohomology-section-applications-proper-base-change,etale-cohomology.tex,18763,section,section-applications-proper-base-change,Etale Cohomology,section-applications-proper-base-change,Applications of proper base change,F56FC857B07EC29064413B31C515070B8FF6821B3329EDE94E6E4E7ECDE6DFAF
0DDG,etale-cohomology-lemma-base-change-separably-closed,etale-cohomology.tex,18770,lemma,lemma-base-change-separably-closed,Etale Cohomology,section-applications-proper-base-change,Applications of proper base change,C03502341889C4B89C1AD1D94DE8930103199D11276B7D5ED87654ED13A6BA7A
095U,etale-cohomology-lemma-cohomological-dimension-proper,etale-cohomology.tex,18786,lemma,lemma-cohomological-dimension-proper,Etale Cohomology,section-applications-proper-base-change,Applications of proper base change,6FC185B240FC3A7F9A3BF241C1E0AC5AC2F08C98293A2E2052E069D15581A429
0F0C,etale-cohomology-lemma-proper-base-change-mod-n,etale-cohomology.tex,18887,lemma,lemma-proper-base-change-mod-n,Etale Cohomology,section-applications-proper-base-change,Applications of proper base change,DED7F02A342FC5C495863D01A7ABDA9B041782984134AD403FA1B9602198EAD3
0F0E,etale-cohomology-lemma-pull-out-constant,etale-cohomology.tex,18938,lemma,lemma-pull-out-constant,Etale Cohomology,section-applications-proper-base-change,Applications of proper base change,1AD665E9E6D9E3CA39206FAE13CCBD70C320865F122DDA5F370FC3A035ADCAE4
0F0F,etale-cohomology-lemma-projection-formula-proper,etale-cohomology.tex,19001,lemma,lemma-projection-formula-proper,Etale Cohomology,section-applications-proper-base-change,Applications of proper base change,5E0AE8406F140EC8176AE99978DDD622A9814D200108FB7DC3045F832C20D723
0GJM,etale-cohomology-section-local-acyclicity,etale-cohomology.tex,19061,section,section-local-acyclicity,Etale Cohomology,section-local-acyclicity,Local acyclicity,623FA7A7998B54C551969B66C723229D54D3B133D178BC87D2C22D0A8ADA6377
0GJN,etale-cohomology-equation-alpha-K,etale-cohomology.tex,19100,equation,equation-alpha-K,Etale Cohomology,section-local-acyclicity,Local acyclicity,4D685A8CB67D33B95D980436232C8150A9962410DF44EB11AF19FD2CF7984C60
0GJP,etale-cohomology-definition-locally-acyclic,etale-cohomology.tex,19110,definition,definition-locally-acyclic,Etale Cohomology,section-local-acyclicity,Local acyclicity,A7109ABAC3976B2ACF2583FC387DBE21F218D86B98DE24C55F9288234701E7F1
0GJQ,etale-cohomology-proposition-smooth-locally-acyclic,etale-cohomology.tex,19167,proposition,proposition-smooth-locally-acyclic,Etale Cohomology,section-local-acyclicity,Local acyclicity,21BBD95398B3F88FE18F0A9D80E385711A1F6277547586887C36D8F97BC5B892
0GJR,etale-cohomology-lemma-locally-acyclic-locally-constant,etale-cohomology.tex,19234,lemma,lemma-locally-acyclic-locally-constant,Etale Cohomology,section-local-acyclicity,Local acyclicity,1C26E6E137F34B7F772E3C4D55C36FF267BD25D9B1992E8B93F1EAC4518238C9
0GJS,etale-cohomology-lemma-locally-acyclic-quasi-finite-base-change,etale-cohomology.tex,19289,lemma,lemma-locally-acyclic-quasi-finite-base-change,Etale Cohomology,section-local-acyclicity,Local acyclicity,52F4F1C9E27E0AC90D4B10104B42EF24961FDC9FED57722F32B9D7890BFB89C8
0GJT,etale-cohomology-section-cospecialization,etale-cohomology.tex,19356,section,section-cospecialization,Etale Cohomology,section-cospecialization,The cospecialization map,1290B0799E8BEF32F82DA1A5AD9972D5D06ADB2ACCEAEEAAD154419A18A7432F
0GJU,etale-cohomology-lemma-beta-is-isomorphism,etale-cohomology.tex,19420,lemma,lemma-beta-is-isomorphism,Etale Cohomology,section-cospecialization,The cospecialization map,78A2A900AFE8F11AB5BA1C57347B2DFFBC8F608BCC3BB65136FE638ED2A7F5DD
