id,work,item,unit_type,parent_id,title_en,summary_en,source_start,source_end,authority_sha256,source_file,source_line,topics
fac:III:1,FAC,fac:III:1,section,fac:III,1. Projective varieties,1. Projective varieties,components/049_III_1_51_projective_space_notation.tex:14,components/049_III_1_51_projective_space_notation.tex:14,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,14,projective;varieties
fac:III:1:no:51,FAC,51,numbered_paragraph,fac:III:1,51. Notation.,51. Notation.,components/049_III_1_51_projective_space_notation.tex:18,components/049_III_1_51_projective_space_notation.tex:18,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,18,projective
fac:III:1:no:51:formula:scalar-action,FAC,51,numbered_paragraph,fac:III:1:no:51,fac III 1 no 51 formula scalar-action,fac III 1 no 51 formula scalar-action,components/049_III_1_51_projective_space_notation.tex:26,components/049_III_1_51_projective_space_notation.tex:26,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,26,projective
fac:III:1:no:51:def:projective-space,FAC,51,definition,fac:III:1:no:51,fac III 1 no 51 def projective-space,fac III 1 no 51 def projective-space,components/049_III_1_51_projective_space_notation.tex:31,components/049_III_1_51_projective_space_notation.tex:31,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,31,projective
fac:III:1:no:51:formula:coordinate,FAC,51,numbered_paragraph,fac:III:1:no:51,fac III 1 no 51 formula coordinate,fac III 1 no 51 formula coordinate,components/049_III_1_51_projective_space_notation.tex:40,components/049_III_1_51_projective_space_notation.tex:40,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,40,projective
fac:III:1:no:51:cover,FAC,51,numbered_paragraph,fac:III:1:no:51,fac III 1 no 51 cover,fac III 1 no 51 cover,components/049_III_1_51_projective_space_notation.tex:44,components/049_III_1_51_projective_space_notation.tex:44,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,44,projective
fac:III:1:no:51:map:affine-chart,FAC,51,numbered_paragraph,fac:III:1:no:51,fac III 1 no 51 map affine-chart,fac III 1 no 51 map affine-chart,components/049_III_1_51_projective_space_notation.tex:51,components/049_III_1_51_projective_space_notation.tex:51,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,51,affine;projective
fac:III:1:no:51:construction:structure-sheaf,FAC,51,numbered_paragraph,fac:III:1:no:51,fac III 1 no 51 construction structure-sheaf,fac III 1 no 51 construction structure-sheaf,components/049_III_1_51_projective_space_notation.tex:56,components/049_III_1_51_projective_space_notation.tex:56,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,56,projective;sheaves
fac:III:1:prop:1,FAC,fac:III:1:prop:1,proposition,fac:III:1,extsc Proposition 1.,extsc Proposition 1.,components/049_III_1_51_projective_space_notation.tex:79,components/049_III_1_51_projective_space_notation.tex:79,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,79,ext;projective
fac:III:1:no:51:def:projective-variety,FAC,51,definition,fac:III:1:no:51,fac III 1 no 51 def projective-variety,fac III 1 no 51 def projective-variety,components/049_III_1_51_projective_space_notation.tex:92,components/049_III_1_51_projective_space_notation.tex:92,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/049_III_1_51_projective_space_notation.tex,92,projective;varieties
fac:III:1:no:52,FAC,52,numbered_paragraph,fac:III:1,52. Cohomology of subvarieties of projective space.,52. Cohomology of subvarieties of projective space.,components/050_III_1_52_cohomology_projective_subvarieties.tex:6,components/050_III_1_52_cohomology_projective_subvarieties.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,6,cohomology;projective;varieties
fac:III:1:prop:2,FAC,fac:III:1:prop:2,proposition,fac:III:1,extsc Proposition 2.,extsc Proposition 2.,components/050_III_1_52_cohomology_projective_subvarieties.tex:12,components/050_III_1_52_cohomology_projective_subvarieties.tex:12,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,12,cohomology;ext;projective;varieties
fac:III:1:no:52:cor:1,FAC,52,corollary,fac:III:1:no:52,extsc Corollary.,extsc Corollary.,components/050_III_1_52_cohomology_projective_subvarieties.tex:25,components/050_III_1_52_cohomology_projective_subvarieties.tex:25,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,25,cohomology;ext;projective;varieties
fac:III:1:prop:3,FAC,fac:III:1:prop:3,proposition,fac:III:1,extsc Proposition 3.,extsc Proposition 3.,components/050_III_1_52_cohomology_projective_subvarieties.tex:33,components/050_III_1_52_cohomology_projective_subvarieties.tex:33,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,33,cohomology;ext;projective;varieties
fac:III:1:no:52:cor:2,FAC,52,corollary,fac:III:1:no:52,extsc Corollary.,extsc Corollary.,components/050_III_1_52_cohomology_projective_subvarieties.tex:45,components/050_III_1_52_cohomology_projective_subvarieties.tex:45,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,45,cohomology;ext;projective;varieties
fac:III:1:lemma:1,FAC,fac:III:1:lemma:1,lemma,fac:III:1,extsc Lemma 1.,extsc Lemma 1.,components/050_III_1_52_cohomology_projective_subvarieties.tex:57,components/050_III_1_52_cohomology_projective_subvarieties.tex:57,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,57,cohomology;ext;projective;varieties
fac:III:1:lemma:2,FAC,fac:III:1:lemma:2,lemma,fac:III:1,extsc Lemma 2.,extsc Lemma 2.,components/050_III_1_52_cohomology_projective_subvarieties.tex:79,components/050_III_1_52_cohomology_projective_subvarieties.tex:79,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,79,cohomology;ext;projective;varieties
fac:III:1:no:52:map:veronese,FAC,52,numbered_paragraph,fac:III:1:no:52,fac III 1 no 52 map veronese,fac III 1 no 52 map veronese,components/050_III_1_52_cohomology_projective_subvarieties.tex:92,components/050_III_1_52_cohomology_projective_subvarieties.tex:92,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,92,cohomology;projective;varieties
fac:III:1:no:52:cover:B,FAC,52,numbered_paragraph,fac:III:1:no:52,fac III 1 no 52 cover B,fac III 1 no 52 cover B,components/050_III_1_52_cohomology_projective_subvarieties.tex:118,components/050_III_1_52_cohomology_projective_subvarieties.tex:118,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,118,cohomology;projective;varieties
fac:III:1:no:52:formula:alternating-cochains,FAC,52,numbered_paragraph,fac:III:1:no:52,fac III 1 no 52 formula alternating-cochains,fac III 1 no 52 formula alternating-cochains,components/050_III_1_52_cohomology_projective_subvarieties.tex:133,components/050_III_1_52_cohomology_projective_subvarieties.tex:133,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/050_III_1_52_cohomology_projective_subvarieties.tex,133,cech;cohomology;projective;varieties
fac:III:1:no:53,FAC,53,numbered_paragraph,fac:III:1,53. Cohomology of irreducible algebraic curves.,53. Cohomology of irreducible algebraic curves.,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:6,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex,6,cohomology
fac:III:1:no:53:cover:B-F,FAC,53,numbered_paragraph,fac:III:1:no:53,fac III 1 no 53 cover B-F,fac III 1 no 53 cover B-F,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:15,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:15,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex,15,cohomology
fac:III:1:lemma:3,FAC,fac:III:1:lemma:3,lemma,fac:III:1,extsc Lemma 3.,extsc Lemma 3.,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:18,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:18,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex,18,cohomology;ext
fac:III:1:lemma:4,FAC,fac:III:1:lemma:4,lemma,fac:III:1,extsc Lemma 4.,extsc Lemma 4.,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:36,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:36,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex,36,cohomology;ext
fac:III:1:no:53:formula:simplex-cohomology,FAC,53,numbered_paragraph,fac:III:1:no:53,fac III 1 no 53 formula simplex-cohomology,fac III 1 no 53 formula simplex-cohomology,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:53,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:53,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex,53,cohomology
fac:III:1:prop:4,FAC,fac:III:1:prop:4,proposition,fac:III:1,extsc Proposition 4.,extsc Proposition 4.,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:62,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:62,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex,62,cohomology;ext
fac:III:1:no:53:remark,FAC,53,remark,fac:III:1:no:53,extsc Remark.,extsc Remark.,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:70,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex:70,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/051_III_1_53_cohomology_irreducible_algebraic_curves.tex,70,cohomology;ext
fac:III:2,FAC,fac:III:2,section,fac:III,2. Graded modules and coherent algebraic sheaves on projective space,2. Graded modules and coherent algebraic sheaves on projective space,components/052_III_2_54_operation_F_n.tex:9,components/052_III_2_54_operation_F_n.tex:9,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,9,coherent;graded-proj;projective
fac:III:2:no:54,FAC,54,numbered_paragraph,fac:III:2,54. The operation F (n) .,54. The operation F (n) .,components/052_III_2_54_operation_F_n.tex:13,components/052_III_2_54_operation_F_n.tex:13,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,13,graded-proj
fac:III:2:no:54:construction:twist,FAC,54,numbered_paragraph,fac:III:2:no:54,fac III 2 no 54 construction twist,fac III 2 no 54 construction twist,components/052_III_2_54_operation_F_n.tex:15,components/052_III_2_54_operation_F_n.tex:15,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,15,graded-proj
fac:III:2:no:54:theta,FAC,54,numbered_paragraph,fac:III:2:no:54,fac III 2 no 54 theta,fac III 2 no 54 theta,components/052_III_2_54_operation_F_n.tex:19,components/052_III_2_54_operation_F_n.tex:19,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,19,graded-proj
fac:III:2:no:54:formula:canonical-isomorphisms,FAC,54,numbered_paragraph,fac:III:2:no:54,fac III 2 no 54 formula canonical-isomorphisms,fac III 2 no 54 formula canonical-isomorphisms,components/052_III_2_54_operation_F_n.tex:37,components/052_III_2_54_operation_F_n.tex:37,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,37,graded-proj
fac:III:2:no:54:formula:homogeneous-function,FAC,54,numbered_paragraph,fac:III:2:no:54,fac III 2 no 54 formula homogeneous-function,fac III 2 no 54 formula homogeneous-function,components/052_III_2_54_operation_F_n.tex:64,components/052_III_2_54_operation_F_n.tex:64,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,64,graded-proj
fac:III:2:prop:1,FAC,fac:III:2:prop:1,proposition,fac:III:2,extsc Proposition 1.,extsc Proposition 1.,components/052_III_2_54_operation_F_n.tex:78,components/052_III_2_54_operation_F_n.tex:78,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,78,ext;graded-proj
fac:III:2:prop:2,FAC,fac:III:2:prop:2,proposition,fac:III:2,extsc Proposition 2.,extsc Proposition 2.,components/052_III_2_54_operation_F_n.tex:105,components/052_III_2_54_operation_F_n.tex:105,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/052_III_2_54_operation_F_n.tex,105,ext;graded-proj
fac:III:2:no:55,FAC,55,numbered_paragraph,fac:III:2,55. Sections of F (n) .,55. Sections of F (n) .,components/053_III_2_55_sections_of_F_n.tex:6,components/053_III_2_55_sections_of_F_n.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,6,graded-proj
fac:III:2:no:55:lemma:1,FAC,55,lemma,fac:III:2:no:55,extsc Lemma 1.,extsc Lemma 1.,components/053_III_2_55_sections_of_F_n.tex:12,components/053_III_2_55_sections_of_F_n.tex:12,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,12,ext;graded-proj
fac:III:2:no:55:theorem:1,FAC,55,theorem,fac:III:2:no:55,extsc Theorem 1.,extsc Theorem 1.,components/053_III_2_55_sections_of_F_n.tex:38,components/053_III_2_55_sections_of_F_n.tex:38,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,38,ext;graded-proj
fac:III:2:no:55:formula:compatibility,FAC,55,numbered_paragraph,fac:III:2:no:55,fac III 2 no 55 formula compatibility,fac III 2 no 55 formula compatibility,components/053_III_2_55_sections_of_F_n.tex:49,components/053_III_2_55_sections_of_F_n.tex:49,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,49,graded-proj
fac:III:2:no:55:def:i-th-component,FAC,55,definition,fac:III:2:no:55,fac III 2 no 55 def i-th-component,fac III 2 no 55 def i-th-component,components/053_III_2_55_sections_of_F_n.tex:54,components/053_III_2_55_sections_of_F_n.tex:54,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,54,graded-proj
fac:III:2:no:55:lemma:2,FAC,55,lemma,fac:III:2:no:55,extsc Lemma 2.,extsc Lemma 2.,components/053_III_2_55_sections_of_F_n.tex:67,components/053_III_2_55_sections_of_F_n.tex:67,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,67,ext;graded-proj
fac:III:2:no:55:formula:lemma2-local-extension,FAC,55,numbered_paragraph,fac:III:2:no:55,fac III 2 no 55 formula lemma2-local-extension,fac III 2 no 55 formula lemma2-local-extension,components/053_III_2_55_sections_of_F_n.tex:79,components/053_III_2_55_sections_of_F_n.tex:79,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,79,ext;graded-proj
fac:III:2:no:55:formula:lemma2-compatibility,FAC,55,numbered_paragraph,fac:III:2:no:55,fac III 2 no 55 formula lemma2-compatibility,fac III 2 no 55 formula lemma2-compatibility,components/053_III_2_55_sections_of_F_n.tex:97,components/053_III_2_55_sections_of_F_n.tex:97,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,97,graded-proj
fac:III:2:no:55:formula:gluing,FAC,55,numbered_paragraph,fac:III:2:no:55,fac III 2 no 55 formula gluing,fac III 2 no 55 formula gluing,components/053_III_2_55_sections_of_F_n.tex:104,components/053_III_2_55_sections_of_F_n.tex:104,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,104,graded-proj
fac:III:2:no:55:corollary,FAC,55,numbered_paragraph,fac:III:2:no:55,extsc Corollary.,extsc Corollary.,components/053_III_2_55_sections_of_F_n.tex:111,components/053_III_2_55_sections_of_F_n.tex:111,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/053_III_2_55_sections_of_F_n.tex,111,ext;graded-proj
fac:III:2:no:56,FAC,56,numbered_paragraph,fac:III:2,56. Graded modules.,56. Graded modules.,components/054_III_2_56_graded_modules.tex:6,components/054_III_2_56_graded_modules.tex:6,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,6,graded-proj
fac:III:2:no:56:def:graded-algebra,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def graded-algebra,fac III 2 no 56 def graded-algebra,components/054_III_2_56_graded_modules.tex:9,components/054_III_2_56_graded_modules.tex:9,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,9,graded-proj
fac:III:2:no:56:def:graded-module,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def graded-module,fac III 2 no 56 def graded-module,components/054_III_2_56_graded_modules.tex:20,components/054_III_2_56_graded_modules.tex:20,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,20,graded-proj
fac:III:2:no:56:def:homogeneous-homomorphism,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def homogeneous-homomorphism,fac III 2 no 56 def homogeneous-homomorphism,components/054_III_2_56_graded_modules.tex:32,components/054_III_2_56_graded_modules.tex:32,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,32,graded-proj
fac:III:2:no:56:def:shift,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def shift,fac III 2 no 56 def shift,components/054_III_2_56_graded_modules.tex:42,components/054_III_2_56_graded_modules.tex:42,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,42,graded-proj
fac:III:2:no:56:def:class-C,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def class-C,fac III 2 no 56 def class-C,components/054_III_2_56_graded_modules.tex:53,components/054_III_2_56_graded_modules.tex:53,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,53,graded-proj
fac:III:2:no:56:def:C-morphism,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def C-morphism,fac III 2 no 56 def C-morphism,components/054_III_2_56_graded_modules.tex:64,components/054_III_2_56_graded_modules.tex:64,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,64,graded-proj
fac:III:2:no:56:def:TF,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def TF,fac III 2 no 56 def TF,components/054_III_2_56_graded_modules.tex:74,components/054_III_2_56_graded_modules.tex:74,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,74,graded-proj
fac:III:2:no:56:def:free-graded-module,FAC,56,definition,fac:III:2:no:56,fac III 2 no 56 def free-graded-module,fac III 2 no 56 def free-graded-module,components/054_III_2_56_graded_modules.tex:85,components/054_III_2_56_graded_modules.tex:85,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/054_III_2_56_graded_modules.tex,85,graded-proj
