id,work,item,unit_type,parent_id,title_en,summary_en,source_start,source_end,authority_sha256,source_file,source_line,topics
tohoku:def:spectral-sequence,Tohoku,145,definition,tohoku:section:2.4,"A spectral sequence in C is a system E=(E r p,q ,E n) consisting of: a) objects E r p,q C for integers p,q,r with r 2 ; the 2 could be replaced by any integer r 0 , although only r=2 or r=1 seems interesting in applications; b) morphisms d r p,q :E r p,q E r p",src/targets.csv + exact aligned layer segments,145,145,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,319,spectral-sequence
tohoku:def:subcategory:p1,Tohoku,137,definition,tohoku:section:1.11,"Let C be a category. A subcategory of C is a category C' whose objects are objects of C , such that for A,B C' the set Hom C' (A,B) of morphisms from A to B in the sense of C' is a subset of the set Hom C(A,B) of morphisms from A to B in the sense of C , compo",src/targets.csv + exact aligned layer segments,137,137,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,320,
tohoku:def:subcategory:p2,Tohoku,138,definition,tohoku:section:1.11,"in addition to the preceding conditions, the groups Hom C' (A,B) are subgroups of Hom C(A,B) .",src/targets.csv + exact aligned layer segments,138,138,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,321,
tohoku:def:system-of-generators,Tohoku,167,definition,tohoku:section:3.6,"We call (f i) a system of generators of F if the preceding homomorphism is an epimorphism. It is clear that, for any given F , a family of generators always exists. Consequently, F is the inductive limit of an increasing filtered family",src/targets.csv + exact aligned layer segments,167,167,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,322,grothendieck-category;limits
tohoku:def:thick-subcategory,Tohoku,138,definition,tohoku:section:1.11,"The subcategory C' of C is called thick if it satisfies condition (i) above and the following strengthening of condition (ii): (iii) if, in an exact sequence A B C , the outer terms A,C lie in C' , then B also lies in C' . If C is the abelian category of abeli",src/targets.csv + exact aligned layer segments,138,138,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,323,abelian
tohoku:def:universal-delta-functor,Tohoku,140,definition,tohoku:section:2.2,"Let T=(T i) 0 i a be a covariant -functor from C to C' , where a>0 . The functor T is called universal if, for every -functor T'=(T' i) defined in the same degrees and every natural transformation f 0:T 0 T' 0 , there exists a unique morphism f:T T' whose comp",src/targets.csv + exact aligned layer segments,140,140,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,324,delta-functor
tohoku:def:zariski-space,Tohoku,170,definition,tohoku:section:3.6,"(We call a space a Zariski space if every decreasing sequence of closed subsets is stationary; cf. [15, page 223].) ---",src/targets.csv + exact aligned layer segments,170,170,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,325,
tohoku:definition:category-g-o-modules,Tohoku,196,definition,tohoku:section:5.1,"Thus the G - O -modules form an additive category , denoted C O(G) ; if O is the constant sheaf of integers (with the trivial operations of G ), we recover the category of abelian G -sheaves, denoted C X(G) .",src/targets.csv + exact aligned layer segments,196,196,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,326,additive
tohoku:definition:category-g-sheaves,Tohoku,195,definition,tohoku:section:5.1,"With this notion of homomorphism, the G -sheaves of sets (respectively the G -sheaves of groups, etc.) form a category (cf. 1.1) having the same properties as the corresponding category without an operator group G (which is, moreover, a special case, correspon",src/targets.csv + exact aligned layer segments,195,195,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,327,
tohoku:definition:coinduced-module-b-prime,Tohoku,215;216,definition,tohoku:section:5.6,"Let B'= Hom Z ( Z(G),B) be the group of maps f from G to B ; we",src/targets.csv + exact aligned layer segments,215,216,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,328,
tohoku:definition:conjugation-action-on-hom,Tohoku,216,definition,tohoku:section:5.6,"Put H= Hom O(A,B) and regard H as a G -module by making G act by u g(a)=g u(g -1 a). One then checks immediately that there is a canonical isomorphism",src/targets.csv + exact aligned layer segments,216,216,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,329,
tohoku:definition:equivariant-cech-cohomology,Tohoku,212,definition,tohoku:section:5.5,tohoku definition equivariant-cech-cohomology,src/targets.csv + exact aligned layer segments,212,212,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,330,cech
tohoku:definition:equivariant-cohomology,Tohoku,194,definition,tohoku:section:4.4,"The H p(X;G,A) form the derived cohomological functor of G(A) . We have the following theorem.",src/targets.csv + exact aligned layer segments,194,194,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,331,
tohoku:definition:equivariant-ext,Tohoku,214,definition,tohoku:section:5.6,We shall put:,src/targets.csv + exact aligned layer segments,214,214,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,332,ext
tohoku:definition:equivariant-hom-sheaf,Tohoku,214,definition,tohoku:section:5.6,Put:,src/targets.csv + exact aligned layer segments,214,214,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,333,
tohoku:definition:equivariant-o-homomorphisms,Tohoku,213;214,definition,tohoku:section:5.6,"The group of G - O -homomorphisms from a G - O -module A to another one B will be denoted Hom O,G (A,B) , or Hom O,G (X;A,B) if one wishes to make explicit",src/targets.csv + exact aligned layer segments,213,214,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,334,
tohoku:definition:ext-presheaf,Tohoku,187,definition,tohoku:section:4.2,"Through these maps, the system Ext O p(U;A,B) , for variable open U , becomes an abelian presheaf on X , denoted Ext O p(-;A,B) .",src/targets.csv + exact aligned layer segments,187,187,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,335,ext
tohoku:definition:finite-type-at-x,Tohoku,185,definition,tohoku:section:4.1,"We say that A is of finite type at x if there is an open neighborhood U of x such that A|U is isomorphic to a quotient of (O|U) n , where n is a finite positive integer.",src/targets.csv + exact aligned layer segments,185,185,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,336,
tohoku:definition:fixed-point-free-g-cover,Tohoku,209,definition,tohoku:section:5.5,"We shall say that a G -covering U=(U i) i I is ``fixed-point-free'' if G acts on I without fixed points, i.e. if g e implies g i i for every i . If P is any G -presheaf, then for every n one has",src/targets.csv + exact aligned layer segments,209,209,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,337,cech
tohoku:definition:four-equivariant-hom-functors,Tohoku,214,definition,tohoku:section:5.6,tohoku definition four-equivariant-hom-functors,src/targets.csv + exact aligned layer segments,214,214,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,338,
tohoku:definition:g-cover,Tohoku,208,definition,tohoku:section:5.5,"Return to the space X with its operator group G . Let U=(U i) i I be a covering of X , with G acting on the index set I so that g U i=U g i for every i I . We shall call U a G -covering. If P is an abelian presheaf on X on which G acts, then the complex C( U,P",src/targets.csv + exact aligned layer segments,208,208,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,339,cech
tohoku:definition:g-homomorphism,Tohoku,195,definition,tohoku:section:5.1,"A G -homomorphism from one sheaf to another is a sheaf homomorphism that commutes with the operations of G . If, for example, the sheaves under consideration are sheaves of groups, it is understood as usual that the homomorphism respects that structure.",src/targets.csv + exact aligned layer segments,195,195,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,340,
tohoku:definition:g-invariant-sections-sheaf,Tohoku,194,definition,tohoku:section:4.4,"G(A)= (A) G , the group of elements of (A) invariant under G , and this equals (A G) , where A G denotes the subsheaf of A formed by germs of sections invariant under G . (If G admits a finite system of generators, then A G is also the set of elements of A inv",src/targets.csv + exact aligned layer segments,194,194,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,341,grothendieck-category
tohoku:definition:g-o-module,Tohoku,196,definition,tohoku:section:5.1,"More generally, let O be a G -sheaf of rings with identity, and consider the sheaves A on X that are both abelian G -sheaves and O -modules, the operations of O on A being compatible with the operations of G (i.e. the natural homomorphism of sheaves of sets O ",src/targets.csv + exact aligned layer segments,196,196,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,342,
tohoku:definition:g-sheaf,Tohoku,195,definition,tohoku:section:5.1,"By a G -sheaf on X=X(G) we mean a sheaf (of sets) A on X on which G acts compatibly with its operations on X . To give a meaning to this definition, one may for example regard A as an étalé space over X (cf. 3.1); we shall not dwell on this. One defines in the",src/targets.csv + exact aligned layer segments,195,195,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,343,
tohoku:definition:hom-o-and-local-hom,Tohoku,185,definition,tohoku:section:4.1,"Let X be a topological space equipped with a sheaf O of rings with identity, and let C O be the abelian category of (left) O -modules on X (cf. 3.1). If A and B are two O -modules, we denote by Hom O(A,B) the group of O -homomorphisms from the first to the sec",src/targets.csv + exact aligned layer segments,185,185,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,344,abelian
tohoku:definition:invariant-direct-image,Tohoku,198,definition,tohoku:section:5.1,"If A is a G -sheaf, we shall denote by A G or f * G(A) the sheaf G(f *(A)) of invariants of the G -sheaf f *(A) on Y ; that is, the sheaf whose sections over an open subset U Y are the sections of A over f -1 (U) invariant under G . Evidently, if A is a G -she",src/targets.csv + exact aligned layer segments,198,198,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,345,
tohoku:definition:pseudo-coherent-at-x,Tohoku,185,definition,tohoku:section:4.1,"The object A is called pseudo-coherent at x if there is an open neighborhood U of x and, on U , an exact sequence of homomorphisms O m O n A 0 , where m,n are finite positive integers. We say that A is of finite type (respectively, pseudo-coherent) if it is so",src/targets.csv + exact aligned layer segments,185,185,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,346,
tohoku:definition:quasi-compact,Tohoku,180,definition,tohoku:section:3.9,"(We shall say that a space is quasi-compact if it satisfies the open-cover axiom for compact spaces, without necessarily being Hausdorff.)",src/targets.csv + exact aligned layer segments,180,180,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,347,
tohoku:definition:section-invariant-functors,Tohoku,199,definition,tohoku:section:5.2,"To avoid confusion, we write X and Y for the ``section'' functors defined for sheaves on X and on Y , respectively, and G for the functor M M G that associates to a set M on which G acts its subset of invariants. Finally, if A is a G -sheaf on X , set",src/targets.csv + exact aligned layer segments,199,199,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,348,
tohoku:definition:sheaf-ext-o,Tohoku,187,definition,tohoku:section:4.2,"One may also take the right derived functors of Hom O(A,B) with respect to B ; these are denoted Ext O p(A,B) . By Proposition 3.1.3 and the evident relation Hom O(A,B)|U= Hom O|U (A|U,B|U) , there are isomorphisms",src/targets.csv + exact aligned layer segments,187,187,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,349,derived-functor;ext
tohoku:definition:sheaf-group-cohomology,Tohoku,194,definition,tohoku:section:4.4,"The H p(G,A) ( - <p<+ ) are sheaf functors of A and form the derived cohomological functor of G(A)=A G . There are canonical homomorphisms",src/targets.csv + exact aligned layer segments,194,194,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,350,
tohoku:definition:sheaf-hom-o,Tohoku,185,definition,tohoku:section:4.1,"Of course, if V U , there is a natural homomorphism Hom O(U;A,B) Hom O(V;A,B) . One immediately verifies that, when restricted to the open subsets U of X , the groups Hom O(U;A,B) form a sheaf on X , denoted Hom O(A,B) . Thus, by definition,",src/targets.csv + exact aligned layer segments,185,185,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,351,
tohoku:definition:support-antifilter,Tohoku,219,definition,tohoku:section:5.7,"Let be an antifilter of closed subsets of the space X , and consider the functor",src/targets.csv + exact aligned layer segments,219,219,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,352,support
tohoku:descent:discontinuous-action-characteristic-zero,Tohoku,219,descent,tohoku:section:5.6,"One can go further if G is a discontinuous group, for since we are in characteristic 0, Corollary 1 to Theorem 5.3.1 gives H 1(X;G,L)=H 1(Y,L G) for every G -sheaf of vector spaces. Moreover, if L is a coherent analytic sheaf, then so is L G (see [5, Chap. XII",src/targets.csv + exact aligned layer segments,219,219,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,353,
tohoku:diagram:2.5:functor-square,Tohoku,152,diagram,tohoku:section:2.5,"ccc C \ G'\ C''' F, F F', F' C' \ G\ C''",src/targets.csv + exact aligned layer segments,152,152,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,354,
tohoku:diagram:3.4.2:H1-square,Tohoku,164,diagram,tohoku:section:3.4,"ccc H 1(X,G) H 1(X,P) \ 0.45em] H 1(X,G) H 1(X,H)",src/targets.csv + exact aligned layer segments,164,164,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,355,
tohoku:diagram:3.4.2:boundary-anticommutative-square,Tohoku,165,diagram,tohoku:section:3.4,"ccc H 0(X,H') H 1(X,F') \ 0.45em] H 1(X,H) H 2(X,F).",src/targets.csv + exact aligned layer segments,165,165,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,356,
tohoku:diagram:3.4.2:exact-sequence-grid,Tohoku,165,diagram,tohoku:section:3.4,"ccccccccc 0 0 0 \ 0.45em] 0 F G H 0 \ 0.45em] 0 F G H 0 \ 0.45em] 0 F' G' H' 0 \ 0.45em] 0 0 0 It follows from [6, Prop. III 4.1] that the following square of boundary homomorphisms is anticommutative :",src/targets.csv + exact aligned layer segments,165,165,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,357,
